starttime	seconds	ctime	dtime	ttime	wait
Sat Nov 09 14:22:25 2024	1731151345	0	130	130	130
Sat Nov 09 14:22:24 2024	1731151344	0	130	130	130
Sat Nov 09 14:22:27 2024	1731151347	0	130	130	130
Sat Nov 09 14:22:24 2024	1731151344	0	130	130	127
Sat Nov 09 14:22:25 2024	1731151345	0	130	131	130
Sat Nov 09 14:22:26 2024	1731151346	0	131	131	130
Sat Nov 09 14:22:23 2024	1731151343	0	130	131	130
Sat Nov 09 14:22:23 2024	1731151343	0	131	131	130
Sat Nov 09 14:22:21 2024	1731151341	0	131	131	131
Sat Nov 09 14:22:26 2024	1731151346	0	131	131	131
Sat Nov 09 14:22:21 2024	1731151341	0	131	131	131
Sat Nov 09 14:22:24 2024	1731151344	0	131	131	131
Sat Nov 09 14:22:22 2024	1731151342	0	132	132	132
Sat Nov 09 14:22:25 2024	1731151345	0	133	133	132
Sat Nov 09 14:22:25 2024	1731151345	0	133	133	132
Sat Nov 09 14:22:23 2024	1731151343	0	133	133	133
Sat Nov 09 14:22:21 2024	1731151341	0	133	133	125
Sat Nov 09 14:22:22 2024	1731151342	0	134	134	134
Sat Nov 09 14:22:26 2024	1731151346	0	135	135	135
Sat Nov 09 14:22:22 2024	1731151342	0	135	135	135
Sat Nov 09 14:22:22 2024	1731151342	0	135	135	135
Sat Nov 09 14:22:25 2024	1731151345	0	135	135	135
Sat Nov 09 14:22:20 2024	1731151340	0	135	135	134
Sat Nov 09 14:22:25 2024	1731151345	0	135	135	135
Sat Nov 09 14:22:26 2024	1731151346	0	136	136	136
Sat Nov 09 14:22:26 2024	1731151346	0	136	136	136
Sat Nov 09 14:22:26 2024	1731151346	0	136	136	136
Sat Nov 09 14:22:23 2024	1731151343	0	136	136	136
Sat Nov 09 14:22:26 2024	1731151346	0	137	137	137
Sat Nov 09 14:22:23 2024	1731151343	0	137	137	137
Sat Nov 09 14:22:20 2024	1731151340	1	136	137	135
Sat Nov 09 14:22:26 2024	1731151346	0	137	138	137
Sat Nov 09 14:22:24 2024	1731151344	0	138	138	137
Sat Nov 09 14:22:21 2024	1731151341	0	138	138	138
Sat Nov 09 14:22:24 2024	1731151344	0	138	138	138
Sat Nov 09 14:22:24 2024	1731151344	0	138	138	138
Sat Nov 09 14:22:22 2024	1731151342	0	138	139	138
Sat Nov 09 14:22:20 2024	1731151340	0	139	139	138
Sat Nov 09 14:22:23 2024	1731151343	0	139	139	139
Sat Nov 09 14:22:22 2024	1731151342	0	140	140	139
Sat Nov 09 14:22:24 2024	1731151344	0	140	140	127
Sat Nov 09 14:22:26 2024	1731151346	0	140	140	140
Sat Nov 09 14:22:25 2024	1731151345	0	140	140	140
Sat Nov 09 14:22:21 2024	1731151341	0	140	140	140
Sat Nov 09 14:22:26 2024	1731151346	0	140	140	140
Sat Nov 09 14:22:23 2024	1731151343	0	142	142	141
Sat Nov 09 14:22:25 2024	1731151345	0	142	142	142
Sat Nov 09 14:22:22 2024	1731151342	0	142	142	142
Sat Nov 09 14:22:25 2024	1731151345	0	142	142	142
Sat Nov 09 14:22:26 2024	1731151346	0	142	142	125
Sat Nov 09 14:22:24 2024	1731151344	0	142	142	142
Sat Nov 09 14:22:20 2024	1731151340	0	143	143	143
Sat Nov 09 14:22:26 2024	1731151346	0	144	144	143
Sat Nov 09 14:22:26 2024	1731151346	0	144	144	144
Sat Nov 09 14:22:24 2024	1731151344	0	144	144	138
Sat Nov 09 14:22:22 2024	1731151342	0	144	144	144
Sat Nov 09 14:22:25 2024	1731151345	0	144	144	144
Sat Nov 09 14:22:22 2024	1731151342	0	144	144	144
Sat Nov 09 14:22:22 2024	1731151342	0	144	144	144
Sat Nov 09 14:22:23 2024	1731151343	0	145	145	145
Sat Nov 09 14:22:24 2024	1731151344	0	145	145	145
Sat Nov 09 14:22:25 2024	1731151345	0	145	145	145
Sat Nov 09 14:22:24 2024	1731151344	0	146	146	145
Sat Nov 09 14:22:23 2024	1731151343	0	146	146	146
Sat Nov 09 14:22:25 2024	1731151345	0	146	146	146
Sat Nov 09 14:22:20 2024	1731151340	1	145	146	145
Sat Nov 09 14:22:20 2024	1731151340	1	145	147	145
Sat Nov 09 14:22:23 2024	1731151343	0	147	147	147
Sat Nov 09 14:22:26 2024	1731151346	0	147	147	147
Sat Nov 09 14:22:22 2024	1731151342	0	147	147	147
Sat Nov 09 14:22:23 2024	1731151343	0	148	148	148
Sat Nov 09 14:22:24 2024	1731151344	0	149	149	148
Sat Nov 09 14:22:25 2024	1731151345	0	149	149	149
Sat Nov 09 14:22:24 2024	1731151344	0	149	149	144
Sat Nov 09 14:22:24 2024	1731151344	0	149	149	149
Sat Nov 09 14:22:25 2024	1731151345	0	149	149	149
Sat Nov 09 14:22:22 2024	1731151342	0	149	149	149
Sat Nov 09 14:22:22 2024	1731151342	0	150	150	150
Sat Nov 09 14:22:26 2024	1731151346	0	151	151	151
Sat Nov 09 14:22:23 2024	1731151343	0	151	151	151
Sat Nov 09 14:22:23 2024	1731151343	0	152	152	152
Sat Nov 09 14:22:25 2024	1731151345	0	152	152	152
Sat Nov 09 14:22:24 2024	1731151344	0	152	153	152
Sat Nov 09 14:22:22 2024	1731151342	0	153	153	152
Sat Nov 09 14:22:24 2024	1731151344	0	153	153	152
Sat Nov 09 14:22:22 2024	1731151342	0	153	153	153
Sat Nov 09 14:22:24 2024	1731151344	0	153	153	153
Sat Nov 09 14:22:22 2024	1731151342	0	153	153	153
Sat Nov 09 14:22:25 2024	1731151345	0	154	154	154
Sat Nov 09 14:22:26 2024	1731151346	0	154	154	154
Sat Nov 09 14:22:25 2024	1731151345	0	154	154	154
Sat Nov 09 14:22:27 2024	1731151347	0	155	155	154
Sat Nov 09 14:22:23 2024	1731151343	0	155	155	154
Sat Nov 09 14:22:26 2024	1731151346	0	155	155	155
Sat Nov 09 14:22:23 2024	1731151343	0	155	155	155
Sat Nov 09 14:22:23 2024	1731151343	0	155	155	155
Sat Nov 09 14:22:26 2024	1731151346	0	156	156	156
Sat Nov 09 14:22:23 2024	1731151343	0	156	156	156
Sat Nov 09 14:22:20 2024	1731151340	0	156	156	156
Sat Nov 09 14:22:26 2024	1731151346	0	156	156	156
Sat Nov 09 14:22:24 2024	1731151344	0	156	156	155
Sat Nov 09 14:22:22 2024	1731151342	0	157	157	157
Sat Nov 09 14:22:26 2024	1731151346	0	157	157	147
Sat Nov 09 14:22:23 2024	1731151343	0	157	157	157
Sat Nov 09 14:22:25 2024	1731151345	0	157	157	157
Sat Nov 09 14:22:22 2024	1731151342	0	158	158	158
Sat Nov 09 14:22:22 2024	1731151342	0	159	159	159
Sat Nov 09 14:22:22 2024	1731151342	0	159	159	159
Sat Nov 09 14:22:24 2024	1731151344	0	160	160	159
Sat Nov 09 14:22:23 2024	1731151343	0	160	160	159
Sat Nov 09 14:22:26 2024	1731151346	0	162	162	145
Sat Nov 09 14:22:23 2024	1731151343	0	162	162	162
Sat Nov 09 14:22:22 2024	1731151342	0	162	162	162
Sat Nov 09 14:22:26 2024	1731151346	0	162	162	162
Sat Nov 09 14:22:24 2024	1731151344	0	162	163	162
Sat Nov 09 14:22:23 2024	1731151343	0	163	163	162
Sat Nov 09 14:22:22 2024	1731151342	0	163	163	163
Sat Nov 09 14:22:22 2024	1731151342	0	163	163	163
Sat Nov 09 14:22:23 2024	1731151343	0	164	164	164
Sat Nov 09 14:22:26 2024	1731151346	0	164	164	164
Sat Nov 09 14:22:22 2024	1731151342	0	164	164	164
Sat Nov 09 14:22:20 2024	1731151340	1	164	165	163
Sat Nov 09 14:22:23 2024	1731151343	0	165	165	164
Sat Nov 09 14:22:22 2024	1731151342	0	165	165	164
Sat Nov 09 14:22:24 2024	1731151344	0	165	165	165
Sat Nov 09 14:22:23 2024	1731151343	0	165	165	165
Sat Nov 09 14:22:22 2024	1731151342	0	165	165	151
Sat Nov 09 14:22:25 2024	1731151345	0	166	166	166
Sat Nov 09 14:22:27 2024	1731151347	0	166	166	166
Sat Nov 09 14:22:26 2024	1731151346	0	166	166	166
Sat Nov 09 14:22:26 2024	1731151346	0	166	166	166
Sat Nov 09 14:22:25 2024	1731151345	0	166	166	166
Sat Nov 09 14:22:26 2024	1731151346	0	166	167	166
Sat Nov 09 14:22:26 2024	1731151346	0	167	167	167
Sat Nov 09 14:22:23 2024	1731151343	0	167	167	167
Sat Nov 09 14:22:24 2024	1731151344	0	167	167	167
Sat Nov 09 14:22:26 2024	1731151346	0	167	167	167
Sat Nov 09 14:22:22 2024	1731151342	0	167	167	167
Sat Nov 09 14:22:22 2024	1731151342	0	167	167	167
Sat Nov 09 14:22:26 2024	1731151346	0	168	168	168
Sat Nov 09 14:22:27 2024	1731151347	0	168	168	168
Sat Nov 09 14:22:22 2024	1731151342	0	168	168	168
Sat Nov 09 14:22:25 2024	1731151345	0	169	169	168
Sat Nov 09 14:22:20 2024	1731151340	0	169	169	161
Sat Nov 09 14:22:22 2024	1731151342	0	169	169	169
Sat Nov 09 14:22:23 2024	1731151343	0	169	169	169
Sat Nov 09 14:22:25 2024	1731151345	0	169	169	169
Sat Nov 09 14:22:22 2024	1731151342	0	169	169	169
Sat Nov 09 14:22:26 2024	1731151346	0	169	169	169
Sat Nov 09 14:22:26 2024	1731151346	0	169	169	169
Sat Nov 09 14:22:21 2024	1731151341	0	170	170	170
Sat Nov 09 14:22:23 2024	1731151343	0	171	171	156
Sat Nov 09 14:22:26 2024	1731151346	0	171	171	171
Sat Nov 09 14:22:24 2024	1731151344	0	172	172	150
Sat Nov 09 14:22:20 2024	1731151340	1	171	172	170
Sat Nov 09 14:22:23 2024	1731151343	0	172	172	172
Sat Nov 09 14:22:22 2024	1731151342	0	172	172	172
Sat Nov 09 14:22:21 2024	1731151341	0	172	172	172
Sat Nov 09 14:22:23 2024	1731151343	0	172	172	172
Sat Nov 09 14:22:26 2024	1731151346	0	173	173	173
Sat Nov 09 14:22:26 2024	1731151346	0	173	173	173
Sat Nov 09 14:22:27 2024	1731151347	0	173	173	173
Sat Nov 09 14:22:24 2024	1731151344	0	173	173	173
Sat Nov 09 14:22:25 2024	1731151345	0	173	173	173
Sat Nov 09 14:22:22 2024	1731151342	0	174	174	173
Sat Nov 09 14:22:23 2024	1731151343	0	174	174	173
Sat Nov 09 14:22:26 2024	1731151346	0	174	174	174
Sat Nov 09 14:22:24 2024	1731151344	0	174	174	174
Sat Nov 09 14:22:20 2024	1731151340	1	173	175	173
Sat Nov 09 14:22:23 2024	1731151343	0	175	175	174
Sat Nov 09 14:22:20 2024	1731151340	1	174	175	137
Sat Nov 09 14:22:25 2024	1731151345	0	175	175	175
Sat Nov 09 14:22:20 2024	1731151340	1	174	175	174
Sat Nov 09 14:22:20 2024	1731151340	1	174	175	174
Sat Nov 09 14:22:20 2024	1731151340	1	174	175	174
Sat Nov 09 14:22:22 2024	1731151342	0	175	175	175
Sat Nov 09 14:22:25 2024	1731151345	0	176	176	175
Sat Nov 09 14:22:24 2024	1731151344	0	176	176	176
Sat Nov 09 14:22:26 2024	1731151346	0	176	176	176
Sat Nov 09 14:22:24 2024	1731151344	0	176	176	176
Sat Nov 09 14:22:26 2024	1731151346	0	176	176	176
Sat Nov 09 14:22:25 2024	1731151345	0	176	176	176
Sat Nov 09 14:22:22 2024	1731151342	0	176	176	176
Sat Nov 09 14:22:26 2024	1731151346	0	177	177	176
Sat Nov 09 14:22:25 2024	1731151345	0	177	177	177
Sat Nov 09 14:22:25 2024	1731151345	0	177	177	168
Sat Nov 09 14:22:26 2024	1731151346	0	177	178	177
Sat Nov 09 14:22:25 2024	1731151345	0	178	178	175
Sat Nov 09 14:22:22 2024	1731151342	0	179	179	178
Sat Nov 09 14:22:23 2024	1731151343	0	179	179	179
Sat Nov 09 14:22:23 2024	1731151343	0	179	179	179
Sat Nov 09 14:22:25 2024	1731151345	0	179	179	179
Sat Nov 09 14:22:24 2024	1731151344	0	179	179	168
Sat Nov 09 14:22:26 2024	1731151346	0	179	179	179
Sat Nov 09 14:22:23 2024	1731151343	0	179	179	179
Sat Nov 09 14:22:22 2024	1731151342	0	179	179	179
Sat Nov 09 14:22:23 2024	1731151343	0	179	179	112
Sat Nov 09 14:22:24 2024	1731151344	0	179	179	179
Sat Nov 09 14:22:23 2024	1731151343	0	180	180	179
Sat Nov 09 14:22:26 2024	1731151346	0	180	180	180
Sat Nov 09 14:22:22 2024	1731151342	0	180	180	180
Sat Nov 09 14:22:20 2024	1731151340	1	180	181	179
Sat Nov 09 14:22:20 2024	1731151340	1	180	181	180
Sat Nov 09 14:22:22 2024	1731151342	0	181	181	181
Sat Nov 09 14:22:23 2024	1731151343	0	182	182	181
Sat Nov 09 14:22:25 2024	1731151345	0	182	182	182
Sat Nov 09 14:22:25 2024	1731151345	0	182	182	182
Sat Nov 09 14:22:22 2024	1731151342	0	182	182	182
Sat Nov 09 14:22:22 2024	1731151342	0	182	182	182
Sat Nov 09 14:22:26 2024	1731151346	0	182	183	182
Sat Nov 09 14:22:24 2024	1731151344	0	183	183	182
Sat Nov 09 14:22:26 2024	1731151346	0	183	183	183
Sat Nov 09 14:22:20 2024	1731151340	1	182	183	182
Sat Nov 09 14:22:20 2024	1731151340	0	183	183	183
Sat Nov 09 14:22:22 2024	1731151342	0	183	183	183
Sat Nov 09 14:22:22 2024	1731151342	0	183	183	183
Sat Nov 09 14:22:26 2024	1731151346	0	184	184	183
Sat Nov 09 14:22:26 2024	1731151346	0	185	185	184
Sat Nov 09 14:22:24 2024	1731151344	0	185	185	184
Sat Nov 09 14:22:22 2024	1731151342	0	186	186	185
Sat Nov 09 14:22:26 2024	1731151346	0	186	186	186
Sat Nov 09 14:22:26 2024	1731151346	0	187	187	187
Sat Nov 09 14:22:23 2024	1731151343	0	187	187	187
Sat Nov 09 14:22:26 2024	1731151346	0	187	187	186
Sat Nov 09 14:22:22 2024	1731151342	0	188	188	172
Sat Nov 09 14:22:22 2024	1731151342	0	188	188	188
Sat Nov 09 14:22:22 2024	1731151342	0	188	188	188
Sat Nov 09 14:22:20 2024	1731151340	1	188	188	184
Sat Nov 09 14:22:26 2024	1731151346	0	189	189	189
Sat Nov 09 14:22:24 2024	1731151344	0	189	189	189
Sat Nov 09 14:22:20 2024	1731151340	0	190	190	189
Sat Nov 09 14:22:20 2024	1731151340	0	190	190	190
Sat Nov 09 14:22:24 2024	1731151344	0	190	190	190
Sat Nov 09 14:22:26 2024	1731151346	0	190	190	190
Sat Nov 09 14:22:25 2024	1731151345	0	191	191	190
Sat Nov 09 14:22:23 2024	1731151343	0	191	191	191
Sat Nov 09 14:22:22 2024	1731151342	0	192	192	191
Sat Nov 09 14:22:24 2024	1731151344	0	192	192	192
Sat Nov 09 14:22:25 2024	1731151345	0	192	192	191
Sat Nov 09 14:22:22 2024	1731151342	0	192	192	190
Sat Nov 09 14:22:26 2024	1731151346	0	192	193	192
Sat Nov 09 14:22:22 2024	1731151342	0	192	193	192
Sat Nov 09 14:22:25 2024	1731151345	0	193	193	193
Sat Nov 09 14:22:23 2024	1731151343	0	193	193	193
Sat Nov 09 14:22:26 2024	1731151346	0	194	194	194
Sat Nov 09 14:22:27 2024	1731151347	0	194	194	194
Sat Nov 09 14:22:23 2024	1731151343	0	194	194	194
Sat Nov 09 14:22:25 2024	1731151345	0	194	194	194
Sat Nov 09 14:22:23 2024	1731151343	0	194	194	194
Sat Nov 09 14:22:23 2024	1731151343	0	194	194	194
Sat Nov 09 14:22:20 2024	1731151340	0	194	194	194
Sat Nov 09 14:22:24 2024	1731151344	0	194	194	194
Sat Nov 09 14:22:24 2024	1731151344	0	195	195	194
Sat Nov 09 14:22:23 2024	1731151343	0	195	195	193
Sat Nov 09 14:22:25 2024	1731151345	0	195	195	195
Sat Nov 09 14:22:26 2024	1731151346	0	195	195	195
Sat Nov 09 14:22:23 2024	1731151343	0	196	196	196
Sat Nov 09 14:22:22 2024	1731151342	0	196	196	195
Sat Nov 09 14:22:22 2024	1731151342	0	196	196	196
Sat Nov 09 14:22:24 2024	1731151344	0	196	196	196
Sat Nov 09 14:22:20 2024	1731151340	0	197	197	197
Sat Nov 09 14:22:26 2024	1731151346	0	197	197	197
Sat Nov 09 14:22:23 2024	1731151343	0	197	197	196
Sat Nov 09 14:22:23 2024	1731151343	0	197	197	197
Sat Nov 09 14:22:22 2024	1731151342	0	198	198	197
Sat Nov 09 14:22:26 2024	1731151346	0	198	198	197
Sat Nov 09 14:22:22 2024	1731151342	0	198	198	197
Sat Nov 09 14:22:22 2024	1731151342	0	198	198	198
Sat Nov 09 14:22:20 2024	1731151340	0	199	199	199
Sat Nov 09 14:22:22 2024	1731151342	0	199	199	199
Sat Nov 09 14:22:26 2024	1731151346	0	200	200	199
Sat Nov 09 14:22:24 2024	1731151344	0	200	200	200
Sat Nov 09 14:22:23 2024	1731151343	0	200	200	200
Sat Nov 09 14:22:22 2024	1731151342	0	201	201	201
Sat Nov 09 14:22:20 2024	1731151340	0	202	202	201
Sat Nov 09 14:22:26 2024	1731151346	0	202	202	170
Sat Nov 09 14:22:26 2024	1731151346	0	203	203	202
Sat Nov 09 14:22:25 2024	1731151345	0	203	203	203
Sat Nov 09 14:22:20 2024	1731151340	0	203	203	203
Sat Nov 09 14:22:26 2024	1731151346	0	203	203	203
Sat Nov 09 14:22:22 2024	1731151342	0	204	204	203
Sat Nov 09 14:22:20 2024	1731151340	0	204	204	204
Sat Nov 09 14:22:20 2024	1731151340	0	205	205	205
Sat Nov 09 14:22:23 2024	1731151343	0	205	205	205
Sat Nov 09 14:22:23 2024	1731151343	0	205	205	205
Sat Nov 09 14:22:20 2024	1731151340	0	205	205	205
Sat Nov 09 14:22:22 2024	1731151342	0	205	205	205
Sat Nov 09 14:22:25 2024	1731151345	0	205	205	205
Sat Nov 09 14:22:26 2024	1731151346	0	205	206	205
Sat Nov 09 14:22:23 2024	1731151343	0	206	206	205
Sat Nov 09 14:22:26 2024	1731151346	0	207	207	205
Sat Nov 09 14:22:20 2024	1731151340	0	207	207	207
Sat Nov 09 14:22:21 2024	1731151341	0	208	208	207
Sat Nov 09 14:22:22 2024	1731151342	0	208	208	207
Sat Nov 09 14:22:20 2024	1731151340	0	210	210	209
Sat Nov 09 14:22:23 2024	1731151343	0	210	210	209
Sat Nov 09 14:22:26 2024	1731151346	0	210	210	210
Sat Nov 09 14:22:21 2024	1731151341	0	210	210	210
Sat Nov 09 14:22:26 2024	1731151346	0	210	210	210
Sat Nov 09 14:22:22 2024	1731151342	0	210	210	210
Sat Nov 09 14:22:25 2024	1731151345	0	210	210	210
Sat Nov 09 14:22:25 2024	1731151345	0	211	211	210
Sat Nov 09 14:22:26 2024	1731151346	0	211	211	211
Sat Nov 09 14:22:25 2024	1731151345	0	212	212	212
Sat Nov 09 14:22:26 2024	1731151346	0	212	212	153
Sat Nov 09 14:22:20 2024	1731151340	0	212	212	212
Sat Nov 09 14:22:22 2024	1731151342	0	212	213	212
Sat Nov 09 14:22:22 2024	1731151342	0	213	213	212
Sat Nov 09 14:22:23 2024	1731151343	0	213	213	213
Sat Nov 09 14:22:24 2024	1731151344	0	213	214	188
Sat Nov 09 14:22:26 2024	1731151346	0	214	214	214
Sat Nov 09 14:22:22 2024	1731151342	0	214	214	214
Sat Nov 09 14:22:23 2024	1731151343	0	214	214	214
Sat Nov 09 14:22:21 2024	1731151341	0	214	214	214
Sat Nov 09 14:22:23 2024	1731151343	0	214	214	214
Sat Nov 09 14:22:26 2024	1731151346	0	214	214	214
Sat Nov 09 14:22:22 2024	1731151342	0	215	215	173
Sat Nov 09 14:22:23 2024	1731151343	0	215	215	214
Sat Nov 09 14:22:24 2024	1731151344	0	215	215	215
Sat Nov 09 14:22:25 2024	1731151345	0	216	216	215
Sat Nov 09 14:22:24 2024	1731151344	0	216	216	216
Sat Nov 09 14:22:27 2024	1731151347	0	216	216	216
Sat Nov 09 14:22:20 2024	1731151340	0	217	217	141
Sat Nov 09 14:22:27 2024	1731151347	0	217	217	216
Sat Nov 09 14:22:25 2024	1731151345	0	217	217	214
Sat Nov 09 14:22:22 2024	1731151342	0	217	217	217
Sat Nov 09 14:22:23 2024	1731151343	0	218	218	217
Sat Nov 09 14:22:25 2024	1731151345	0	218	218	218
Sat Nov 09 14:22:23 2024	1731151343	0	218	218	218
Sat Nov 09 14:22:22 2024	1731151342	0	218	218	218
Sat Nov 09 14:22:26 2024	1731151346	0	218	218	218
Sat Nov 09 14:22:25 2024	1731151345	0	218	218	218
Sat Nov 09 14:22:23 2024	1731151343	0	219	219	218
Sat Nov 09 14:22:22 2024	1731151342	0	219	219	219
Sat Nov 09 14:22:22 2024	1731151342	0	219	219	219
Sat Nov 09 14:22:20 2024	1731151340	0	219	219	219
Sat Nov 09 14:22:22 2024	1731151342	0	221	221	221
Sat Nov 09 14:22:21 2024	1731151341	0	221	221	221
Sat Nov 09 14:22:20 2024	1731151340	1	221	222	221
Sat Nov 09 14:22:26 2024	1731151346	0	222	222	222
Sat Nov 09 14:22:21 2024	1731151341	0	222	222	222
Sat Nov 09 14:22:22 2024	1731151342	0	222	222	222
Sat Nov 09 14:22:22 2024	1731151342	0	223	223	220
Sat Nov 09 14:22:21 2024	1731151341	0	223	223	222
Sat Nov 09 14:22:20 2024	1731151340	1	222	223	222
Sat Nov 09 14:22:20 2024	1731151340	0	224	224	223
Sat Nov 09 14:22:22 2024	1731151342	0	224	224	223
Sat Nov 09 14:22:22 2024	1731151342	0	224	224	224
Sat Nov 09 14:22:22 2024	1731151342	0	224	224	224
Sat Nov 09 14:22:21 2024	1731151341	0	224	224	224
Sat Nov 09 14:22:23 2024	1731151343	0	224	224	224
Sat Nov 09 14:22:27 2024	1731151347	0	225	225	224
Sat Nov 09 14:22:21 2024	1731151341	0	225	225	224
Sat Nov 09 14:22:21 2024	1731151341	0	225	226	223
Sat Nov 09 14:22:21 2024	1731151341	0	226	226	225
Sat Nov 09 14:22:23 2024	1731151343	0	226	226	226
Sat Nov 09 14:22:23 2024	1731151343	0	227	227	221
Sat Nov 09 14:22:25 2024	1731151345	0	227	227	227
Sat Nov 09 14:22:24 2024	1731151344	0	228	228	228
Sat Nov 09 14:22:21 2024	1731151341	0	228	228	228
Sat Nov 09 14:22:25 2024	1731151345	0	228	228	228
Sat Nov 09 14:22:21 2024	1731151341	0	228	228	228
Sat Nov 09 14:22:20 2024	1731151340	1	228	228	228
Sat Nov 09 14:22:25 2024	1731151345	0	229	229	229
Sat Nov 09 14:22:25 2024	1731151345	0	229	229	229
Sat Nov 09 14:22:21 2024	1731151341	0	230	230	229
Sat Nov 09 14:22:20 2024	1731151340	1	229	230	229
Sat Nov 09 14:22:20 2024	1731151340	1	229	230	229
Sat Nov 09 14:22:22 2024	1731151342	0	230	230	230
Sat Nov 09 14:22:20 2024	1731151340	0	231	231	231
Sat Nov 09 14:22:23 2024	1731151343	0	231	231	231
Sat Nov 09 14:22:23 2024	1731151343	0	232	232	231
Sat Nov 09 14:22:23 2024	1731151343	0	232	232	232
Sat Nov 09 14:22:20 2024	1731151340	1	231	232	231
Sat Nov 09 14:22:21 2024	1731151341	0	232	232	232
Sat Nov 09 14:22:22 2024	1731151342	0	233	233	233
Sat Nov 09 14:22:22 2024	1731151342	0	234	234	234
Sat Nov 09 14:22:26 2024	1731151346	0	234	234	234
Sat Nov 09 14:22:20 2024	1731151340	0	234	235	234
Sat Nov 09 14:22:23 2024	1731151343	0	235	235	235
Sat Nov 09 14:22:26 2024	1731151346	0	236	236	235
Sat Nov 09 14:22:20 2024	1731151340	0	235	236	235
Sat Nov 09 14:22:21 2024	1731151341	0	236	236	235
Sat Nov 09 14:22:24 2024	1731151344	0	236	236	209
Sat Nov 09 14:22:21 2024	1731151341	0	236	236	236
Sat Nov 09 14:22:26 2024	1731151346	0	237	237	237
Sat Nov 09 14:22:21 2024	1731151341	0	237	237	237
Sat Nov 09 14:22:20 2024	1731151340	0	237	237	237
Sat Nov 09 14:22:20 2024	1731151340	0	237	237	237
Sat Nov 09 14:22:26 2024	1731151346	0	240	240	240
Sat Nov 09 14:22:20 2024	1731151340	1	240	240	240
Sat Nov 09 14:22:22 2024	1731151342	0	241	241	241
Sat Nov 09 14:22:24 2024	1731151344	0	241	241	241
Sat Nov 09 14:22:26 2024	1731151346	0	241	242	241
Sat Nov 09 14:22:23 2024	1731151343	0	242	242	241
Sat Nov 09 14:22:23 2024	1731151343	0	242	242	241
Sat Nov 09 14:22:27 2024	1731151347	0	242	242	242
Sat Nov 09 14:22:20 2024	1731151340	0	242	242	242
Sat Nov 09 14:22:23 2024	1731151343	0	242	242	242
Sat Nov 09 14:22:25 2024	1731151345	0	242	242	242
Sat Nov 09 14:22:23 2024	1731151343	0	242	242	242
Sat Nov 09 14:22:25 2024	1731151345	0	242	242	242
Sat Nov 09 14:22:21 2024	1731151341	0	243	243	243
Sat Nov 09 14:22:21 2024	1731151341	0	243	243	243
Sat Nov 09 14:22:21 2024	1731151341	0	244	244	243
Sat Nov 09 14:22:23 2024	1731151343	0	244	244	244
Sat Nov 09 14:22:25 2024	1731151345	0	244	244	244
Sat Nov 09 14:22:23 2024	1731151343	0	244	244	244
Sat Nov 09 14:22:23 2024	1731151343	0	244	244	244
Sat Nov 09 14:22:26 2024	1731151346	0	245	245	245
Sat Nov 09 14:22:26 2024	1731151346	0	246	246	245
Sat Nov 09 14:22:20 2024	1731151340	1	245	246	245
Sat Nov 09 14:22:26 2024	1731151346	0	246	246	245
Sat Nov 09 14:22:22 2024	1731151342	0	246	246	246
Sat Nov 09 14:22:26 2024	1731151346	0	246	246	246
Sat Nov 09 14:22:20 2024	1731151340	1	246	246	246
Sat Nov 09 14:22:23 2024	1731151343	0	247	247	247
Sat Nov 09 14:22:23 2024	1731151343	0	248	248	247
Sat Nov 09 14:22:23 2024	1731151343	0	248	248	248
Sat Nov 09 14:22:22 2024	1731151342	0	248	248	248
Sat Nov 09 14:22:20 2024	1731151340	1	248	248	248
Sat Nov 09 14:22:27 2024	1731151347	0	249	249	248
Sat Nov 09 14:22:21 2024	1731151341	0	249	249	248
Sat Nov 09 14:22:25 2024	1731151345	0	249	249	249
Sat Nov 09 14:22:27 2024	1731151347	0	249	249	249
Sat Nov 09 14:22:22 2024	1731151342	0	249	249	249
Sat Nov 09 14:22:21 2024	1731151341	0	249	249	249
Sat Nov 09 14:22:27 2024	1731151347	0	250	250	250
Sat Nov 09 14:22:21 2024	1731151341	0	250	250	250
Sat Nov 09 14:22:25 2024	1731151345	0	250	250	250
Sat Nov 09 14:22:26 2024	1731151346	0	250	250	250
Sat Nov 09 14:22:22 2024	1731151342	0	251	251	250
Sat Nov 09 14:22:23 2024	1731151343	0	251	251	251
Sat Nov 09 14:22:22 2024	1731151342	0	251	251	251
Sat Nov 09 14:22:27 2024	1731151347	0	251	251	251
Sat Nov 09 14:22:22 2024	1731151342	0	251	251	251
Sat Nov 09 14:22:20 2024	1731151340	0	251	251	251
Sat Nov 09 14:22:21 2024	1731151341	0	252	252	252
Sat Nov 09 14:22:25 2024	1731151345	0	253	253	252
Sat Nov 09 14:22:26 2024	1731151346	0	253	253	253
Sat Nov 09 14:22:21 2024	1731151341	0	253	253	253
Sat Nov 09 14:22:22 2024	1731151342	0	254	254	254
Sat Nov 09 14:22:22 2024	1731151342	0	255	255	254
Sat Nov 09 14:22:23 2024	1731151343	0	255	255	255
Sat Nov 09 14:22:22 2024	1731151342	0	256	256	225
Sat Nov 09 14:22:20 2024	1731151340	0	256	256	256
Sat Nov 09 14:22:26 2024	1731151346	0	257	257	257
Sat Nov 09 14:22:27 2024	1731151347	0	257	257	257
Sat Nov 09 14:22:25 2024	1731151345	0	258	258	257
Sat Nov 09 14:22:23 2024	1731151343	0	258	258	258
